Date,IWM_Close,TrendUp,InDay,Entry,OutDay,Position,StopLevel,MTM,Equity
2002-01-16,36.32697,UP,---,36.921944,---,296,33.33274600037848,-176.11230400000017,10773.695115000004
2002-01-17,36.50354,UP,---,36.921944,---,296,33.449259057532906,-123.84758400000072,10825.959835000005
2002-01-18,36.04293,UP,---,36.921944,---,296,33.59701575721395,-260.1881440000015,10689.619275000003
2002-01-22,35.81264,UP,---,36.921944,---,296,33.715307190848264,-328.3539840000005,10621.453435000005
2002-01-23,36.31163,UP,---,36.921944,---,296,33.79893200813667,-180.65294400000073,10769.154475000005
2002-01-24,36.5995,UP,---,36.921944,---,296,33.90831651979276,-95.4434240000013,10854.363995000003
2002-01-25,36.57262,UP,---,36.921944,---,296,34.0313315073131,-103.39990400000084,10846.407515000004
2002-01-28,36.81063,UP,---,36.921944,---,296,34.18058774595437,-32.94894400000004,10916.858475000005
2002-01-29,36.16193,UP,---,36.921944,EXP,296,34.325534242691106,-224.96414400000157,10724.843275000003
2002-01-30,36.61486,UP,---,,---,0,,0.0,10724.843275000003
2002-01-31,36.92578,UP,---,,---,0,,0.0,10724.843275000003
2002-02-01,36.71463,UP,---,,---,0,,0.0,10724.843275000003
2002-02-04,35.85102,UP,---,,---,0,,0.0,10724.843275000003
2002-02-05,35.71282,UP,---,,---,0,,0.0,10724.843275000003
2002-02-06,35.31362,---,---,,---,0,,0.0,10724.843275000003
2002-02-07,34.85302,---,---,,---,0,,0.0,10724.843275000003
2002-02-08,35.77425,---,---,,---,0,,0.0,10724.843275000003
2002-02-11,35.93161,UP,---,,---,0,,0.0,10724.843275000003
2002-02-12,36.00839,UP,---,,---,0,,0.0,10724.843275000003
2002-02-13,36.35,UP,---,,---,0,,0.0,10724.843275000003
2002-02-14,35.8894,UP,---,,---,0,,0.0,10724.843275000003
2002-02-15,35.83566,UP,---,,---,0,,0.0,10724.843275000003
2002-02-19,35.1409,UP,---,,---,0,,0.0,10724.843275000003
2002-02-20,35.73586,---,---,,---,0,,0.0,10724.843275000003
2002-02-21,34.972,UP,---,,---,0,,0.0,10724.843275000003
2002-02-22,35.60151,---,---,,---,0,,0.0,10724.843275000003
2002-02-25,35.82413,---,---,,---,0,,0.0,10724.843275000003
2002-02-26,35.99304,UP,---,,---,0,,0.0,10724.843275000003
2002-02-27,36.15807,UP,---,,---,0,,0.0,10724.843275000003
2002-02-28,35.77425,UP,---,,---,0,,0.0,10724.843275000003
2002-03-01,36.65708,UP,---,,---,0,,0.0,10724.843275000003
2002-03-04,37.23285,UP,---,,---,0,,0.0,10724.843275000003
2002-03-05,37.31728,UP,---,,---,0,,0.0,10724.843275000003
2002-03-06,37.77022,UP,---,,---,0,,0.0,10724.843275000003
2002-03-07,37.80862,UP,---,,---,0,,0.0,10724.843275000003
2002-03-08,38.19099,UP,---,,---,0,,0.0,10724.843275000003
2002-03-11,38.19865,UP,---,,---,0,,0.0,10724.843275000003
2002-03-12,38.13719,UP,---,,---,0,,0.0,10724.843275000003
2002-03-13,37.81437,UP,---,,---,0,,0.0,10724.843275000003
2002-03-14,37.98731,UP,---,,---,0,,0.0,10724.843275000003
2002-03-15,38.14104,UP,---,,---,0,,0.0,10724.843275000003
2002-03-18,38.35624,UP,---,,---,0,,0.0,10724.843275000003
2002-03-19,38.60217,UP,---,,---,0,,0.0,10724.843275000003
2002-03-20,37.995,UP,---,,---,0,,0.0,10724.843275000003
2002-03-21,38.63292,UP,---,,---,0,,0.0,10724.843275000003
2002-03-22,38.35239,UP,---,,---,0,,0.0,10724.843275000003
2002-03-25,37.88739,UP,---,,---,0,,0.0,10724.843275000003
2002-03-26,38.31396,UP,---,,---,0,,0.0,10724.843275000003
2002-03-27,38.67135,UP,---,,---,0,,0.0,10724.843275000003
2002-03-28,38.46768,UP,---,,---,0,,0.0,10724.843275000003
2002-04-01,38.5061,UP,---,,---,0,,0.0,10724.843275000003
2002-04-02,38.26016,UP,---,,---,0,,0.0,10724.843275000003
2002-04-03,37.98731,UP,---,,---,0,,0.0,10724.843275000003
2002-04-04,38.13719,UP,---,,---,0,,0.0,10724.843275000003
2002-04-05,38.0834,UP,---,,---,0,,0.0,10724.843275000003
2002-04-08,38.55991,UP,---,,---,0,,0.0,10724.843275000003
2002-04-09,38.41774,UP,---,,---,0,,0.0,10724.843275000003
2002-04-10,39.15939,UP,---,,---,0,,0.0,10724.843275000003
2002-04-11,38.53301,UP,---,,---,0,,0.0,10724.843275000003
2002-04-12,39.38998,UP,---,,---,0,,0.0,10724.843275000003
2002-04-15,39.10177,UP,---,,---,0,,0.0,10724.843275000003
2002-04-16,40.08169,UP,---,,---,0,,0.0,10724.843275000003
2002-04-17,39.74353,UP,---,,---,0,,0.0,10724.843275000003
2002-04-18,39.57444,UP,---,,---,0,,0.0,10724.843275000003
2002-04-19,39.54369,UP,---,,---,0,,0.0,10724.843275000003
2002-04-22,39.02106,UP,---,,---,0,,0.0,10724.843275000003
2002-04-23,39.15939,UP,---,,---,0,,0.0,10724.843275000003
2002-04-24,38.82893,UP,---,,---,0,,0.0,10724.843275000003
2002-04-25,38.93267,UP,BUY,38.659822,---,277,35.730582353250306,75.57889600000092,10800.422171000004
2002-04-26,38.18713,UP,---,38.659822,---,277,35.90542467680307,-130.93568399999862,10593.907591000005
2002-04-29,38.30243,UP,---,38.659822,---,277,35.967129336667504,-98.99758399999925,10625.845691000004
2002-04-30,38.92884,UP,---,38.659822,---,277,36.00913174895618,74.51798600000073,10799.361261000004
2002-05-01,39.19784,UP,---,38.659822,---,277,36.11384664769137,149.03098600000027,10873.874261000004
2002-05-02,39.33234,UP,---,38.659822,---,277,36.408846881635675,186.28748600000102,10911.130761000004
2002-05-03,39.15939,UP,---,38.659822,---,277,36.55374851703418,138.380336000001,10863.223611000005
2002-05-06,38.41002,UP,---,38.659822,---,277,36.65704182685533,-69.19515399999872,10655.648121000006
2002-05-07,38.13334,UP,---,38.659822,---,277,36.89847550929556,-145.8355140000004,10579.007761000003
2002-05-08,39.04413,UP,---,38.659822,EXP,277,37.0765664344165,106.4533160000012,10831.296591000004
2002-05-09,38.33318,UP,---,,---,0,,0.0,10831.296591000004
2002-05-10,37.71062,UP,---,,---,0,,0.0,10831.296591000004
2002-05-13,38.19865,UP,BUY,37.718285,---,287,36.32941572116251,137.86475499999972,10969.161346000003
2002-05-14,39.35155,UP,---,37.718285,---,287,37.710601870628984,468.74705500000044,11300.043646000004
2002-05-15,39.31312,UP,---,37.718285,---,287,37.97641776996626,457.7176449999989,11289.014236000003
2002-05-16,38.84813,UP,---,37.718285,---,287,38.02368691959795,324.26551499999886,11155.562106000003
2002-05-17,38.96726,UP,---,37.718285,---,287,38.08888031342235,358.45582500000046,11189.752416000005
2002-05-20,38.47536,UP,---,37.718285,---,287,38.11454608119235,217.28052500000013,11048.577116000004
2002-05-21,37.89126,UP,---,37.718285,STP,287,38.14359105681866,49.643825000000284,10880.940416000003
2002-05-22,37.66067,UP,---,,---,0,,0.0,10880.940416000003
2002-05-23,38.41002,UP,BUY,37.929655,---,286,37.00721842711863,137.38439000000176,11018.324806000006
2002-05-24,37.80285,UP,---,37.929655,---,286,37.01556777932729,-36.266229999999254,10844.674186000004
2002-05-28,37.70676,UP,---,37.929655,---,286,37.01556777932729,-63.747969999998304,10817.192446000006
2002-05-29,37.22642,UP,---,37.929655,---,286,37.01556777932729,-201.1252099999998,10679.815206000005
2002-05-30,37.3609,UP,---,37.929655,---,286,37.01556777932729,-162.66392999999883,10718.276486000004
2002-05-31,37.08421,UP,---,37.929655,---,286,37.01556777932729,-241.79726999999943,10639.143146000004
2002-06-03,36.21954,UP,---,37.929655,STP,286,37.01556777932729,-489.0928899999985,10391.847526000005
2002-06-04,36.22723,UP,BUY,36.1619,---,287,34.607159316542166,18.74970999999882,10410.597236000003
2002-06-05,36.35407,UP,---,36.1619,---,287,34.607159316542166,55.15278999999922,10447.000316000003
2002-06-06,35.64697,UP,---,36.1619,---,287,34.607159316542166,-147.7849099999999,10244.062616000005
2002-06-07,35.96976,---,---,36.1619,---,287,34.607159316542166,-55.14418000000057,10336.703346000004
2002-06-10,35.93135,UP,---,36.1619,---,287,34.607159316542166,-66.16785000000027,10325.679676000003
2002-06-11,35.3549,---,---,36.1619,---,287,34.607159316542166,-231.6090000000006,10160.238526000003
2002-06-12,35.4702,---,---,36.1619,---,287,34.607159316542166,-198.51790000000128,10193.329626000002
2002-06-13,34.97062,---,---,36.1619,---,287,34.607159316542166,-341.89736000000175,10049.950166000002
2002-06-14,35.25613,---,---,36.1619,---,287,34.607159316542166,-259.9559900000011,10131.891536000003
2002-06-17,36.07687,---,---,36.1619,EXP,287,34.607159316542166,-24.40361000000094,10367.443916000004
2002-06-18,36.17704,UP,---,,---,0,,0.0,10367.443916000004
2002-06-19,35.44879,UP,---,,---,0,,0.0,10367.443916000004
2002-06-20,35.37173,---,---,,---,0,,0.0,10367.443916000004
2002-06-21,35.29464,---,---,,---,0,,0.0,10367.443916000004
2002-06-24,35.18291,---,---,,---,0,,0.0,10367.443916000004
2002-06-25,34.68588,---,---,,---,0,,0.0,10367.443916000004
2002-06-26,34.66658,---,---,,---,0,,0.0,10367.443916000004
2002-06-27,35.33319,---,---,,---,0,,0.0,10367.443916000004
2002-06-28,34.92861,---,---,,---,0,,0.0,10367.443916000004
2002-07-01,34.21579,---,---,,---,0,,0.0,10367.443916000004
2002-07-02,33.187,---,---,,---,0,,0.0,10367.443916000004
2002-07-03,32.79012,---,---,,---,0,,0.0,10367.443916000004
2002-07-05,33.87671,---,---,,---,0,,0.0,10367.443916000004
2002-07-08,33.17543,---,---,,---,0,,0.0,10367.443916000004
2002-07-09,33.0483,---,---,,---,0,,0.0,10367.443916000004
2002-07-10,32.13896,---,---,,---,0,,0.0,10367.443916000004
2002-07-11,31.8885,---,---,,---,0,,0.0,10367.443916000004
2002-07-12,31.61493,---,---,,---,0,,0.0,10367.443916000004
2002-07-15,31.41842,---,---,,---,0,,0.0,10367.443916000004
2002-07-16,31.21034,---,---,,---,0,,0.0,10367.443916000004
2002-07-17,31.49934,---,---,,---,0,,0.0,10367.443916000004
2002-07-18,30.40119,---,---,,---,0,,0.0,10367.443916000004
2002-07-19,29.76542,---,---,,---,0,,0.0,10367.443916000004
2002-07-22,29.17205,---,---,,---,0,,0.0,10367.443916000004
2002-07-23,27.64621,---,---,,---,0,,0.0,10367.443916000004
2002-07-24,29.28378,---,---,,---,0,,0.0,10367.443916000004
2002-07-25,29.05259,---,---,,---,0,,0.0,10367.443916000004
2002-07-26,29.51495,---,---,,---,0,,0.0,10367.443916000004
2002-07-29,30.65164,---,---,,---,0,,0.0,10367.443916000004
2002-07-30,30.74412,---,---,,---,0,,0.0,10367.443916000004
2002-07-31,30.26632,---,---,,---,0,,0.0,10367.443916000004
2002-08-01,29.82323,---,---,,---,0,,0.0,10367.443916000004
2002-08-02,28.88691,---,---,,---,0,,0.0,10367.443916000004
2002-08-05,28.11629,---,---,,---,0,,0.0,10367.443916000004
2002-08-06,29.34158,---,---,,---,0,,0.0,10367.443916000004
2002-08-07,29.45333,---,---,,---,0,,0.0,10367.443916000004
2002-08-08,29.92726,---,---,,---,0,,0.0,10367.443916000004
2002-08-09,29.67295,---,---,,---,0,,0.0,10367.443916000004
2002-08-12,29.74617,---,---,,---,0,,0.0,10367.443916000004
2002-08-13,28.89846,---,---,,---,0,,0.0,10367.443916000004
2002-08-14,29.93111,---,---,,---,0,,0.0,10367.443916000004
2002-08-15,29.96193,---,---,,---,0,,0.0,10367.443916000004
2002-08-16,30.42047,---,---,,---,0,,0.0,10367.443916000004
2002-08-19,30.84431,---,---,,---,0,,0.0,10367.443916000004
2002-08-20,30.69018,---,---,,---,0,,0.0,10367.443916000004
2002-08-21,31.31823,---,---,,---,0,,0.0,10367.443916000004
2002-08-22,31.51859,---,---,,---,0,,0.0,10367.443916000004
2002-08-23,30.69018,---,---,,---,0,,0.0,10367.443916000004
2002-08-26,31.24888,---,---,,---,0,,0.0,10367.443916000004
2002-08-27,30.65164,---,---,,---,0,,0.0,10367.443916000004
2002-08-28,30.05439,---,---,,---,0,,0.0,10367.443916000004
2002-08-29,30.27789,---,---,,---,0,,0.0,10367.443916000004
2002-08-30,30.07366,---,---,,---,0,,0.0,10367.443916000004
2002-09-03,29.18744,---,---,,---,0,,0.0,10367.443916000004
2002-09-04,29.80395,---,---,,---,0,,0.0,10367.443916000004
2002-09-05,29.20672,---,---,,---,0,,0.0,10367.443916000004
2002-09-06,30.17001,---,---,,---,0,,0.0,10367.443916000004
2002-09-09,30.07752,---,---,,---,0,,0.0,10367.443916000004
2002-09-10,30.26632,---,---,,---,0,,0.0,10367.443916000004
2002-09-11,30.17001,---,---,,---,0,,0.0,10367.443916000004
2002-09-12,29.6691,---,---,,---,0,,0.0,10367.443916000004
2002-09-13,30.03868,---,---,,---,0,,0.0,10367.443916000004
2002-09-16,29.69075,---,---,,---,0,,0.0,10367.443916000004
2002-09-17,29.28481,---,---,,---,0,,0.0,10367.443916000004
2002-09-18,29.20749,---,---,,---,0,,0.0,10367.443916000004
2002-09-19,28.14049,---,---,,---,0,,0.0,10367.443916000004
2002-09-20,28.26032,---,---,,---,0,,0.0,10367.443916000004
2002-09-23,27.56446,---,---,,---,0,,0.0,10367.443916000004
2002-09-24,27.35182,---,---,,---,0,,0.0,10367.443916000004
2002-09-25,28.18301,---,---,,---,0,,0.0,10367.443916000004
2002-09-26,28.55416,---,---,,---,0,,0.0,10367.443916000004
2002-09-27,27.8544,---,---,,---,0,,0.0,10367.443916000004
2002-09-30,27.66111,---,---,,---,0,,0.0,10367.443916000004
2002-10-01,28.55026,---,---,,---,0,,0.0,10367.443916000004
2002-10-02,27.8544,---,---,,---,0,,0.0,10367.443916000004
2002-10-03,27.55285,---,---,,---,0,,0.0,10367.443916000004
2002-10-04,26.79126,---,---,,---,0,,0.0,10367.443916000004
2002-10-07,26.07219,---,---,,---,0,,0.0,10367.443916000004
2002-10-08,26.26935,---,---,,---,0,,0.0,10367.443916000004
2002-10-09,25.16754,---,---,,---,0,,0.0,10367.443916000004
2002-10-10,25.90207,---,---,,---,0,,0.0,10367.443916000004
2002-10-11,26.55929,---,---,,---,0,,0.0,10367.443916000004
2002-10-14,26.73714,---,---,,---,0,,0.0,10367.443916000004
2002-10-15,27.81574,---,---,,---,0,,0.0,10367.443916000004
2002-10-16,27.11986,---,---,,---,0,,0.0,10367.443916000004
2002-10-17,27.93173,---,---,,---,0,,0.0,10367.443916000004
2002-10-18,27.98972,---,---,,---,0,,0.0,10367.443916000004
2002-10-21,28.35698,---,---,,---,0,,0.0,10367.443916000004
2002-10-22,27.99358,---,---,,---,0,,0.0,10367.443916000004
2002-10-23,28.43817,---,---,,---,0,,0.0,10367.443916000004
2002-10-24,28.16368,---,---,,---,0,,0.0,10367.443916000004
2002-10-25,28.77839,---,---,,---,0,,0.0,10367.443916000004
2002-10-28,28.45363,---,---,,---,0,,0.0,10367.443916000004
2002-10-29,28.37243,---,---,,---,0,,0.0,10367.443916000004
2002-10-30,28.85956,---,---,,---,0,,0.0,10367.443916000004
2002-10-31,28.80157,---,---,,---,0,,0.0,10367.443916000004
2002-11-01,29.47812,---,---,,---,0,,0.0,10367.443916000004
2002-11-04,29.73327,---,---,,---,0,,0.0,10367.443916000004
2002-11-05,29.78354,---,---,,---,0,,0.0,10367.443916000004
2002-11-06,30.28998,---,---,,---,0,,0.0,10367.443916000004
2002-11-07,29.5709,---,---,,---,0,,0.0,10367.443916000004
2002-11-08,29.16884,---,---,,---,0,,0.0,10367.443916000004
2002-11-11,28.46136,---,---,,---,0,,0.0,10367.443916000004
2002-11-12,28.91756,---,---,,---,0,,0.0,10367.443916000004
2002-11-13,29.07218,---,---,,---,0,,0.0,10367.443916000004
2002-11-14,29.70236,---,---,,---,0,,0.0,10367.443916000004
2002-11-15,29.69075,---,---,,---,0,,0.0,10367.443916000004
2002-11-18,29.46265,---,---,,---,0,,0.0,10367.443916000004
2002-11-19,29.35827,---,---,,---,0,,0.0,10367.443916000004
2002-11-20,30.13533,---,---,,---,0,,0.0,10367.443916000004
2002-11-21,30.72296,---,---,,---,0,,0.0,10367.443916000004
2002-11-22,30.93558,---,---,,---,0,,0.0,10367.443916000004
2002-11-25,31.14047,---,---,,---,0,,0.0,10367.443916000004
2002-11-26,30.79253,---,---,,---,0,,0.0,10367.443916000004
2002-11-27,31.63145,---,---,,---,0,,0.0,10367.443916000004
2002-11-29,31.241,---,---,,---,0,,0.0,10367.443916000004
2002-12-02,31.4807,---,---,,---,0,,0.0,10367.443916000004
2002-12-03,30.92786,---,---,,---,0,,0.0,10367.443916000004
2002-12-04,30.62246,---,---,,---,0,,0.0,10367.443916000004
2002-12-05,30.47939,---,---,,---,0,,0.0,10367.443916000004
2002-12-06,30.60312,---,---,,---,0,,0.0,10367.443916000004
2002-12-09,29.79125,---,---,,---,0,,0.0,10367.443916000004
2002-12-10,30.37115,---,---,,---,0,,0.0,10367.443916000004
2002-12-11,30.40596,---,---,,---,0,,0.0,10367.443916000004
2002-12-12,30.52966,---,---,,---,0,,0.0,10367.443916000004
2002-12-13,29.93142,---,---,,---,0,,0.0,10367.443916000004
2002-12-16,30.46749,---,---,,---,0,,0.0,10367.443916000004
2002-12-17,30.14508,---,---,,---,0,,0.0,10367.443916000004
2002-12-18,29.66339,---,---,,---,0,,0.0,10367.443916000004
2002-12-19,29.58957,---,---,,---,0,,0.0,10367.443916000004
2002-12-20,29.92366,---,---,,---,0,,0.0,10367.443916000004
2002-12-23,30.12566,---,---,,---,0,,0.0,10367.443916000004
2002-12-24,30.06739,---,---,,---,0,,0.0,10367.443916000004
2002-12-26,30.06739,---,---,,---,0,,0.0,10367.443916000004
2002-12-27,29.57791,---,---,,---,0,,0.0,10367.443916000004
2002-12-30,29.48469,---,---,,---,0,,0.0,10367.443916000004
2002-12-31,29.44972,---,---,,---,0,,0.0,10367.443916000004
2003-01-02,30.26163,---,---,,---,0,,0.0,10367.443916000004
2003-01-03,30.21111,---,---,,---,0,,0.0,10367.443916000004
2003-01-06,30.56462,---,---,,---,0,,0.0,10367.443916000004
2003-01-07,30.40535,---,---,,---,0,,0.0,10367.443916000004
2003-01-08,30.10234,---,---,,---,0,,0.0,10367.443916000004
2003-01-09,30.5452,---,---,,---,0,,0.0,10367.443916000004
2003-01-10,30.61124,---,---,,---,0,,0.0,10367.443916000004
2003-01-13,30.68117,---,---,,---,0,,0.0,10367.443916000004
2003-01-14,30.70058,---,---,,---,0,,0.0,10367.443916000004
2003-01-15,30.63066,---,---,,---,0,,0.0,10367.443916000004
2003-01-16,30.58792,---,---,,---,0,,0.0,10367.443916000004
2003-01-17,30.013,---,---,,---,0,,0.0,10367.443916000004
2003-01-21,29.57791,---,---,,---,0,,0.0,10367.443916000004
2003-01-22,29.32154,---,---,,---,0,,0.0,10367.443916000004
2003-01-23,29.5041,---,---,,---,0,,0.0,10367.443916000004
2003-01-24,28.89421,---,---,,---,0,,0.0,10367.443916000004
2003-01-27,28.45524,---,---,,---,0,,0.0,10367.443916000004
2003-01-28,28.68831,---,---,,---,0,,0.0,10367.443916000004
2003-01-29,28.90587,---,---,,---,0,,0.0,10367.443916000004
2003-01-30,28.43582,---,---,,---,0,,0.0,10367.443916000004
2003-01-31,28.83983,---,---,,---,0,,0.0,10367.443916000004
2003-02-03,28.59122,---,---,,---,0,,0.0,10367.443916000004
2003-02-04,28.59122,---,---,,---,0,,0.0,10367.443916000004
2003-02-05,28.37755,---,---,,---,0,,0.0,10367.443916000004
2003-02-06,28.22217,---,---,,---,0,,0.0,10367.443916000004
2003-02-07,27.70551,---,---,,---,0,,0.0,10367.443916000004
2003-02-10,27.99297,---,---,,---,0,,0.0,10367.443916000004
2003-02-11,27.91528,---,---,,---,0,,0.0,10367.443916000004
2003-02-12,27.52292,---,---,,---,0,,0.0,10367.443916000004
2003-02-13,27.44911,---,---,,---,0,,0.0,10367.443916000004
2003-02-14,27.69773,---,---,,---,0,,0.0,10367.443916000004
2003-02-18,28.25324,---,---,,---,0,,0.0,10367.443916000004
2003-02-19,27.91139,---,---,,---,0,,0.0,10367.443916000004
2003-02-20,27.85313,---,---,,---,0,,0.0,10367.443916000004
2003-02-21,28.09396,---,---,,---,0,,0.0,10367.443916000004
2003-02-24,27.66278,---,---,,---,0,,0.0,10367.443916000004
2003-02-25,27.91528,---,---,,---,0,,0.0,10367.443916000004
2003-02-26,27.77543,---,---,,---,0,,0.0,10367.443916000004
2003-02-27,27.92693,---,---,,---,0,,0.0,10367.443916000004
2003-02-28,27.97355,---,---,,---,0,,0.0,10367.443916000004
2003-03-03,27.88807,---,---,,---,0,,0.0,10367.443916000004
2003-03-04,27.5268,---,---,,---,0,,0.0,10367.443916000004
2003-03-05,27.5812,---,---,,---,0,,0.0,10367.443916000004
2003-03-06,27.35588,---,---,,---,0,,0.0,10367.443916000004
2003-03-07,27.42985,---,---,,---,0,,0.0,10367.443916000004
2003-03-10,26.95873,---,---,,---,0,,0.0,10367.443916000004
2003-03-11,26.76796,---,---,,---,0,,0.0,10367.443916000004
2003-03-12,26.82637,---,---,,---,0,,0.0,10367.443916000004
2003-03-13,27.55056,---,---,,---,0,,0.0,10367.443916000004
2003-03-14,27.5856,---,---,,---,0,,0.0,10367.443916000004
2003-03-17,28.22415,---,---,,---,0,,0.0,10367.443916000004
2003-03-18,28.59403,---,---,,---,0,,0.0,10367.443916000004
2003-03-19,28.52392,---,---,,---,0,,0.0,10367.443916000004
2003-03-20,28.71082,---,---,,---,0,,0.0,10367.443916000004
2003-03-21,29.11186,---,---,,---,0,,0.0,10367.443916000004
2003-03-24,28.48889,---,---,,---,0,,0.0,10367.443916000004
2003-03-25,28.79259,---,---,,---,0,,0.0,10367.443916000004
2003-03-26,28.43829,---,---,,---,0,,0.0,10367.443916000004
2003-03-27,28.62907,---,---,,---,0,,0.0,10367.443916000004
2003-03-28,28.61739,---,---,,---,0,,0.0,10367.443916000004
2003-03-31,28.03336,---,---,,---,0,,0.0,10367.443916000004
2003-04-01,28.52004,---,---,,---,0,,0.0,10367.443916000004
2003-04-02,29.08851,---,---,,---,0,,0.0,10367.443916000004
2003-04-03,29.10408,---,---,,---,0,,0.0,10367.443916000004
2003-04-04,29.01842,---,---,,---,0,,0.0,10367.443916000004
2003-04-07,29.03788,---,---,,---,0,,0.0,10367.443916000004
2003-04-08,29.06125,---,---,,---,0,,0.0,10367.443916000004
2003-04-09,28.90163,---,---,,---,0,,0.0,10367.443916000004
2003-04-10,28.9094,---,---,,---,0,,0.0,10367.443916000004
2003-04-11,28.74977,---,---,,---,0,,0.0,10367.443916000004
2003-04-14,29.2715,---,---,,---,0,,0.0,10367.443916000004
2003-04-15,29.58687,---,---,,---,0,,0.0,10367.443916000004
2003-04-16,29.27927,UP,---,,---,0,,0.0,10367.443916000004
2003-04-17,29.72703,UP,---,,---,0,,0.0,10367.443916000004
2003-04-21,29.9295,UP,---,,---,0,,0.0,10367.443916000004
2003-04-22,30.34221,UP,---,,---,0,,0.0,10367.443916000004
2003-04-23,30.66147,UP,---,,---,0,,0.0,10367.443916000004
2003-04-24,30.50575,UP,---,,---,0,,0.0,10367.443916000004
2003-04-25,30.07746,UP,---,,---,0,,0.0,10367.443916000004
2003-04-28,30.61087,UP,---,,---,0,,0.0,10367.443916000004
2003-04-29,30.81724,UP,---,,---,0,,0.0,10367.443916000004
2003-04-30,30.91456,UP,---,,---,0,,0.0,10367.443916000004
2003-05-01,30.87562,UP,---,,---,0,,0.0,10367.443916000004
2003-05-02,31.65432,UP,---,,---,0,,0.0,10367.443916000004
2003-05-05,31.79838,UP,---,,---,0,,0.0,10367.443916000004
2003-05-06,32.10209,UP,---,,---,0,,0.0,10367.443916000004
2003-05-07,31.90742,UP,---,,---,0,,0.0,10367.443916000004
2003-05-08,31.64266,UP,---,,---,0,,0.0,10367.443916000004
2003-05-09,32.0982,UP,---,,---,0,,0.0,10367.443916000004
2003-05-12,32.44861,UP,---,,---,0,,0.0,10367.443916000004
2003-05-13,32.63939,UP,---,,---,0,,0.0,10367.443916000004
2003-05-14,32.61994,UP,---,,---,0,,0.0,10367.443916000004
2003-05-15,32.74842,UP,---,,---,0,,0.0,10367.443916000004
2003-05-16,32.34348,UP,---,,---,0,,0.0,10367.443916000004
2003-05-19,31.78282,UP,---,,---,0,,0.0,10367.443916000004
2003-05-20,31.77502,UP,---,,---,0,,0.0,10367.443916000004
2003-05-21,31.89572,UP,---,,---,0,,0.0,10367.443916000004
2003-05-22,32.21889,UP,---,,---,0,,0.0,10367.443916000004
2003-05-23,32.47199,UP,---,,---,0,,0.0,10367.443916000004
2003-05-27,33.2351,UP,---,,---,0,,0.0,10367.443916000004
2003-05-28,33.46091,UP,---,,---,0,,0.0,10367.443916000004
2003-05-29,33.67507,UP,---,,---,0,,0.0,10367.443916000004
2003-05-30,34.27466,UP,---,,---,0,,0.0,10367.443916000004
2003-06-02,34.45377,UP,---,,---,0,,0.0,10367.443916000004
